Trial,switch,t_pos,t_frequency,resp_speed,outcome_midLeft,outcome_midRight,outcome_downLeft,outcome_downRight,Pp_midLeft,Pp_midRight,Pp_downLeft,Pp_downRight,simulated_RS
771,7,midRight,lowC,4.350684827446994,0,1,0,0,0.1518443219406701,0.6698442428134053,0.002093390916475,0.1762180443294496,4.3320621504074
772,7,downRight,high,2.92529446673274,0,0,0,1,0.106291025358469,0.4688909699693837,0.0014653736415325,0.4233526310306147,2.841779617829635
773,7,downRight,high,3.86585062624357,0,0,0,1,0.0744037177509283,0.3282236789785686,0.0010257615490727,0.5963468417214304,3.819659078710208
774,7,downRight,high,4.823748589393246,0,0,0,1,0.0520826024256498,0.229756575284998,0.0007180330843509,0.7174427892050013,4.623096588671782
775,7,downRight,high,5.26931937188204,0,0,0,1,0.0364578216979549,0.1608296026994986,0.0005026231590456,0.8022099524435009,5.262291629662996
776,7,midLeft,lowB,2.199195839066506,1,0,0,0,0.3255204751885684,0.112580721889649,0.0003518362113319,0.5615469667104507,2.125131755605829
777,7,midRight,lowC,2.636978175363932,0,1,0,0,0.2278643326319979,0.3788065053227543,0.0002462853479323,0.3930828766973154,2.5371700732957736
778,7,downRight,high,3.8265100395442144,0,0,0,1,0.1595050328423985,0.265164553725928,0.0001723997435526,0.5751580136881208,3.616220246608194
779,7,downRight,high,4.601234838997431,0,0,0,1,0.1116535229896789,0.1856151876081496,0.0001206798204868,0.7026106095816845,4.775055960186704
780,7,downLeft,lowA,2.114140262373537,0,0,1,0,0.0781574660927753,0.1299306313257047,0.3000844758743408,0.4918274267071791,2.004484833034204
781,7,midRight,lowC,2.665263855455562,0,1,0,0,0.0547102262649427,0.3909514419279933,0.2100591331120385,0.3442791986950254,2.688647895720398
782,7,downRight,high,3.606826813587409,0,0,0,1,0.0382971583854599,0.2736660093495953,0.147041393178427,0.5409954390865178,3.561452326383733
783,7,downRight,high,4.4112213662187045,0,0,0,1,0.0268080108698219,0.1915662065447167,0.1029289752248988,0.6786968073605625,4.524966281681061
784,7,downRight,high,5.001718021319314,0,0,0,1,0.0187656076088753,0.1340963445813017,0.0720502826574292,0.7750877651523937,5.083996875250745
785,7,downRight,high,5.526481558273708,0,0,0,1,0.0131359253262127,0.0938674412069112,0.0504351978602004,0.8425614356066756,5.544147760072298
786,7,midLeft,lowB,2.212916495387847,1,0,0,0,0.3091951477283489,0.0657072088448378,0.0353046385021403,0.5897930049246729,2.107176961697771
787,7,downLeft,lowA,2.2177086570959768,0,0,1,0,0.2164366034098442,0.0459950461913864,0.3247132469514982,0.412855103447271,2.335370805540247
788,7,downRight,high,3.8543735514010944,0,0,0,1,0.1515056223868909,0.0321965323339705,0.2272992728660487,0.5889985724130897,3.797446140291954
789,7,midRight,lowC,2.244584228447418,0,1,0,0,0.1060539356708236,0.3225375726337793,0.1591094910062341,0.4122990006891628,2.1032197089590006
790,7,midLeft,lowB,2.556466836773103,1,0,0,0,0.3742377549695765,0.2257763008436455,0.1113766437043638,0.2886093004824139,2.4029786899520063
791,7,downLeft,lowA,2.398414477371539,0,0,1,0,0.2619664284787036,0.1580434105905518,0.3779636505930547,0.2020265103376897,2.6100164756529702
792,7,downRight,high,2.919818116091593,0,0,0,1,0.1833764999350925,0.1106303874133863,0.2645745554151383,0.4414185572363828,2.7564742755141944
793,7,downLeft,lowA,3.168950221952288,0,0,1,0,0.1283635499545647,0.0774412711893704,0.4852021887905968,0.308992990065468,3.102687115896634
794,7,downLeft,lowA,4.161533009865657,0,0,1,0,0.0898544849681953,0.0542088898325592,0.6396415321534178,0.2162950930458276,4.192079807846931
795,7,downRight,high,2.862046469773297,0,0,0,1,0.0628981394777367,0.0379462228827915,0.4477490725073925,0.4514065651320793,2.9185002701240887
796,7,midRight,lowC,2.048952188924477,0,1,0,0,0.0440286976344157,0.326562356017954,0.3134243507551747,0.3159845955924555,2.2311570058443175
797,7,downRight,high,3.57267140504333,0,0,0,1,0.030820088344091,0.2285936492125678,0.2193970455286223,0.5211892169147189,3.526132049836118
798,7,midRight,lowC,3.07446184919428,0,1,0,0,0.0215740618408637,0.4600155544487975,0.1535779318700356,0.3648324518403032,2.9933181618898264
799,7,downRight,high,3.607064373544712,0,0,0,1,0.0151018432886045,0.3220108881141582,0.1075045523090249,0.5553827162882122,3.6888105464835124
800,8,midRight,lowC,3.490731590734697,0,1,0,0,0.0105712903020232,0.5254076216799107,0.0752531866163174,0.3887679014017485,3.4212871345608553
801,8,midRight,lowC,4.370413856121234,0,1,0,0,0.0073999032114162,0.6677853351759375,0.0526772306314222,0.272137530981224,4.427582832117752
802,8,downRight,high,3.21876807808778,0,0,0,1,0.0051799322479913,0.4674497346231563,0.0368740614419955,0.4904962716868568,3.0601461483173362
803,8,midRight,lowC,4.098845782620987,0,1,0,0,0.0036259525735939,0.6272148142362094,0.0258118430093968,0.3433473901807998,4.028259592893049
804,8,downRight,high,3.426863907555094,0,0,0,1,0.0025381668015157,0.4390503699653466,0.0180682901065778,0.5403431731265599,3.648088033518172
805,8,downLeft,lowA,2.1180198161441326,0,0,1,0,0.001776716761061,0.3073352589757426,0.3126478030746045,0.3782402211885919,1.9741051250686517
806,8,downRight,high,3.6282964980427024,0,0,0,1,0.0012437017327427,0.2151346812830198,0.2188534621522231,0.5647681548320144,3.64961695662366
807,8,downRight,high,4.328147621683026,0,0,0,1,0.0008705912129199,0.1505942768981139,0.1531974235065562,0.69533770838241,4.5423587710656
808,8,downRight,high,5.058258991396031,0,0,0,1,0.0006094138490439,0.1054159938286797,0.1072381964545893,0.7867363958676871,5.067340354583766
809,8,downRight,high,5.5890188279290784,0,0,0,1,0.0004265896943307,0.0737911956800758,0.0750667375182125,0.8507154771073809,5.663292816469832
810,8,downRight,high,5.834471578315413,0,0,0,1,0.0002986127860315,0.051653836976053,0.0525467162627487,0.8955008339751667,5.835818801891524
811,8,downRight,high,6.013140547018367,0,0,0,1,0.000209028950222,0.0361576858832371,0.0367827013839241,0.9268505837826166,5.97949751394569
812,8,downLeft,lowA,2.183630093191861,0,0,1,0,0.0001463202651554,0.025310380118266,0.3257478909687469,0.6487954086478316,1.8683795616045444
813,8,midRight,lowC,2.041956006234003,0,1,0,0,0.0001024241856088,0.3177172660827861,0.2280235236781228,0.4541567860534821,2.1615480040814083
814,8,midLeft,lowB,2.045470149597149,1,0,0,0,0.3000716969299261,0.2224020862579503,0.1596164665746859,0.3179097502374375,2.059603761031529
815,8,downRight,high,3.407615162530832,0,0,0,1,0.2100501878509483,0.1556814603805652,0.1117315266022802,0.5225368251662063,3.3441847478660374
816,8,midRight,lowC,2.782330670528761,0,1,0,0,0.1470351314956638,0.4089770222663956,0.0782120686215961,0.3657757776163444,2.666499555403206
817,8,midRight,lowC,3.705322495849288,0,1,0,0,0.1029245920469646,0.586283915586477,0.0547484480351172,0.2560430443314411,4.040897886047175
818,8,downRight,high,2.9642664191328105,0,0,0,1,0.0720472144328752,0.4103987409105338,0.0383239136245821,0.4792301310320087,3.002585599765649
819,8,downRight,high,4.093472600477483,0,0,0,1,0.0504330501030127,0.2872791186373737,0.0268267395372074,0.6354610917224062,4.160820790828185
820,8,midLeft,lowB,2.173924885953816,1,0,0,0,0.3353031350721088,0.2010953830461616,0.0187787176760452,0.4448227642056843,2.1539452766329417
821,8,midLeft,lowB,3.459230831008117,1,0,0,0,0.5347121945504762,0.1407667681323131,0.0131451023732316,0.3113759349439791,3.464375923257856
822,8,midLeft,lowB,4.472453250640533,1,0,0,0,0.6742985361853333,0.0985367376926191,0.0092015716612621,0.2179631544607853,4.518348511268153
823,8,downRight,high,3.1033643011822445,0,0,0,1,0.4720089753297333,0.0689757163848334,0.0064411001628835,0.4525742081225497,3.040512813120607
824,8,downRight,high,4.099624635687795,0,0,0,1,0.3304062827308133,0.0482830014693834,0.0045087701140184,0.6168019456857848,4.218123959218183
825,8,downRight,high,4.708463785150716,0,0,0,1,0.2312843979115693,0.0337981010285683,0.0031561390798129,0.7317613619800494,4.837728820754082
826,8,downLeft,lowA,1.955366766884292,0,0,1,0,0.1618990785380985,0.0236586707199978,0.302209297355869,0.5122329533860346,1.9740987822597504
827,8,downRight,high,4.384722011401204,0,0,0,1,0.1133293549766689,0.0165610695039985,0.2115465081491083,0.6585630673702242,4.217928189853972
828,8,downLeft,lowA,2.967082151546424,0,0,1,0,0.0793305484836682,0.0115927486527989,0.4480825557043758,0.4609941471591569,2.759345496241685
829,8,downRight,high,4.080384536497561,0,0,0,1,0.0555313839385678,0.0081149240569592,0.313657788993063,0.6226959030114099,4.06186698660584
830,8,downRight,high,4.943438501516405,0,0,0,1,0.0388719687569974,0.0056804468398714,0.2195604522951441,0.735887132107987,4.807714168954772
831,8,midLeft,lowB,2.00813186956788,1,0,0,0,0.3272103781298981,0.00397631278791,0.1536923166066009,0.5151209924755908,2.322620526915896
832,8,downRight,high,4.223194958152726,0,0,0,1,0.2290472646909287,0.002783418951537,0.1075846216246206,0.6605846947329136,4.408471235661268
833,8,downLeft,lowA,2.7844702987462817,0,0,1,0,0.1603330852836501,0.0019483932660759,0.3753092351372344,0.4624092863130395,2.3378267122881704
834,8,midRight,lowC,2.036107371472406,0,1,0,0,0.112233159698555,0.3013638752862531,0.2627164645960641,0.3236865004191276,1.9280871166126208
835,8,midRight,lowC,3.2580469673188315,0,1,0,0,0.0785632117889885,0.5109547127003772,0.1839015252172449,0.2265805502933893,3.322369128289435
836,8,downRight,high,2.8876518236747257,0,0,0,1,0.0549942482522919,0.357668298890264,0.1287310676520714,0.4586063852053725,2.9525056545307473
837,8,downLeft,lowA,2.6836929686534137,0,0,1,0,0.0384959737766043,0.2503678092231848,0.39011174735645,0.3210244696437608,2.4690990733535765
838,8,downRight,high,3.450099066667507,0,0,0,1,0.026947181643623,0.1752574664562293,0.273078223149515,0.5247171287506326,3.356978134148178
839,8,downRight,high,4.523176288076931,0,0,0,1,0.0188630271505361,0.1226802265193605,0.1911547562046605,0.6673019901254428,4.306783356906559
840,8,downRight,high,5.0815052579182485,0,0,0,1,0.0132041190053753,0.0858761585635524,0.1338083293432623,0.76711139308781,5.033324119342526
841,8,midRight,lowC,2.144788114719771,0,1,0,0,0.0092428833037627,0.3601133109944867,0.0936658305402836,0.536977975161467,2.4637128468276788
842,8,downRight,high,4.460847770575871,0,0,0,1,0.0064700183126339,0.2520793176961406,0.0655660813781985,0.6758845826130269,4.462752110368102
843,8,downRight,high,5.046801240608837,0,0,0,1,0.0045290128188437,0.1764555223872984,0.0458962569647389,0.7731192078291188,4.894747350295222
844,8,downRight,high,5.413670959484792,0,0,0,1,0.0031703089731906,0.1235188656711089,0.0321273798753172,0.8411834454803832,5.36768292128378
845,8,downLeft,lowA,2.0548304368112085,0,0,1,0,0.0022192162812334,0.0864632059697762,0.3224891659127221,0.5888284118362682,2.0178410667268327
846,8,downLeft,lowA,3.4002336727804185,0,0,1,0,0.0015534513968634,0.0605242441788433,0.5257424161389055,0.4121798882853877,3.419869620584515
847,8,midRight,lowC,2.393793628379916,0,1,0,0,0.0010874159778043,0.3423669709251903,0.3680196912972339,0.2885259217997714,2.2177071950692393
848,8,downRight,high,3.319157735956253,0,0,0,1,0.000761191184463,0.2396568796476332,0.2576137839080637,0.50196814525984,3.3001902889536523
849,8,downRight,high,4.223518019793432,0,0,0,1,0.0005328338291241,0.1677598157533433,0.1803296487356446,0.651377701681888,4.2878241850303915
850,8,downRight,high,4.83926574363698,0,0,0,1,0.0003729836803869,0.1174318710273403,0.1262307541149512,0.7559643911773216,4.688213551588078
851,8,midRight,lowC,2.459428351463671,0,1,0,0,0.0002610885762708,0.3822023097191382,0.0883615278804658,0.5291750738241252,2.5138752992306297
852,8,midLeft,lowB,2.114019898712343,1,0,0,0,0.3001827620033895,0.2675416168033967,0.0618530695163261,0.3704225516768876,1.9698975281585842
853,8,midLeft,lowB,3.3597381393449988,1,0,0,0,0.5101279334023727,0.1872791317623777,0.0432971486614282,0.2592957861738214,3.294608336005687
854,8,midRight,lowC,2.8566681330382546,0,1,0,0,0.3570895533816609,0.4310953922336644,0.0303080040629997,0.1815070503216749,2.9438673520609875
855,8,downRight,high,2.8633117753310824,0,0,0,1,0.2499626873671626,0.301766774563565,0.0212156028440998,0.4270549352251724,2.995534431441536
856,8,downRight,high,3.9365330115954222,0,0,0,1,0.1749738811570138,0.2112367421944955,0.0148509219908698,0.5989384546576207,4.048202221001832
857,8,downRight,high,4.654982577514545,0,0,0,1,0.1224817168099096,0.1478657195361468,0.0103956453936089,0.7192569182603346,4.574206924283735
858,8,midRight,lowC,2.6575993328920973,0,1,0,0,0.0857372017669367,0.4035060036753027,0.0072769517755262,0.5034798427822342,2.733754427484573
859,8,downLeft,lowA,2.006621699825451,0,0,1,0,0.0600160412368557,0.2824542025727119,0.3050938662428683,0.352435889947564,2.098194424884632
860,8,downLeft,lowA,3.1869315296210035,0,0,1,0,0.042011228865799,0.1977179418008983,0.5135657063700079,0.2467051229632947,3.311601180699559
861,8,downRight,high,3.140242083651082,0,0,0,1,0.0294078602060593,0.1384025592606288,0.3594959944590055,0.4726935860743063,3.0846308833125837
862,8,downLeft,lowA,3.5993613688708948,0,0,1,0,0.0205855021442415,0.0968817914824402,0.5516471961213039,0.3308855102520144,3.437849579187306
863,8,midLeft,lowB,2.159587096452404,1,0,0,0,0.314409851500969,0.0678172540377081,0.3861530372849127,0.2316198571764101,2.2300528531766757
864,8,downRight,high,3.141002537811401,0,0,0,1,0.2200868960506783,0.0474720778263956,0.2703071260994388,0.4621339000234871,2.9959594537629006
865,8,downRight,high,4.071957434358509,0,0,0,1,0.1540608272354748,0.0332304544784769,0.1892149882696072,0.6234937300164409,4.254256483033888
866,8,downLeft,lowA,2.968693109835018,0,0,1,0,0.1078425790648323,0.0232613181349338,0.432450491788725,0.4364456110115087,3.0420956515994635
867,8,downRight,high,4.052885675924034,0,0,0,1,0.0754898053453826,0.0162829226944537,0.3027153442521075,0.6055119277080561,4.035411636817895
868,8,midLeft,lowB,2.3374080333811067,1,0,0,0,0.3528428637417679,0.0113980458861176,0.2119007409764753,0.4238583493956392,2.3014779395454483
869,8,midLeft,lowB,3.5750386428843397,1,0,0,0,0.5469900046192375,0.0079786321202823,0.1483305186835327,0.2967008445769474,3.844751092003394
870,8,downLeft,lowA,2.5728657142773868,0,0,1,0,0.3828930032334663,0.0055850424841976,0.4038313630784729,0.2076905912038632,2.573689904649097
871,8,downRight,high,2.9585206730117943,0,0,0,1,0.2680251022634264,0.0039095297389383,0.282681954154931,0.4453834138427042,3.153218237379459
872,8,downLeft,lowA,3.4023046674804465,0,0,1,0,0.1876175715843984,0.0027366708172568,0.4978773679084517,0.3117683896898929,3.255556301017213
873,8,downRight,high,3.5115610140914817,0,0,0,1,0.1313323001090789,0.0019156695720797,0.3485141575359162,0.5182378727829251,3.5243182236708677
874,8,downRight,high,4.588847215166219,0,0,0,1,0.0919326100763552,0.0013409687004558,0.2439599102751413,0.6627665109480476,4.522160157257067
875,8,midLeft,lowB,2.4911658275638624,1,0,0,0,0.3643528270534486,0.000938678090319,0.1707719371925989,0.4639365576636333,2.241213097499218
876,8,downRight,high,4.1216060099001215,0,0,0,1,0.255046978937414,0.0006570746632233,0.1195403560348192,0.6247555903645433,3.945996371300207
877,8,downRight,high,4.926243344153783,0,0,0,1,0.1785328852561898,0.0004599522642563,0.0836782492243735,0.7373289132551804,4.71791914109253
878,8,downRight,high,5.5678964433264415,0,0,0,1,0.1249730196793328,0.0003219665849794,0.0585747744570614,0.8161302392786263,5.450856027608497
879,8,midLeft,lowB,2.490550043565441,1,0,0,0,0.387481113775533,0.0002253766094856,0.041002342119943,0.5712911674950384,2.621642928224824
880,8,midRight,lowC,2.164928808723536,0,1,0,0,0.2712367796428731,0.3001577636266399,0.0287016394839601,0.3999038172465269,1.8083027682615094
881,8,downLeft,lowA,2.204087590673373,0,0,1,0,0.1898657457500112,0.2101104345386479,0.320091147638772,0.2799326720725688,2.211198802812584
882,8,downRight,high,3.2308953362059585,0,0,0,1,0.1329060220250078,0.1470773041770535,0.2240638033471404,0.4959528704507981,3.243462703520138
883,8,downRight,high,4.316498959118843,0,0,0,1,0.0930342154175054,0.1029541129239375,0.1568446623429983,0.6471670093155587,4.1974176116282464
884,8,downRight,high,4.832468399386174,0,0,0,1,0.0651239507922538,0.0720678790467562,0.1097912636400988,0.7530169065208911,5.021582687797552
885,8,downRight,high,5.418098387556827,0,0,0,1,0.0455867655545776,0.0504475153327293,0.0768538845480691,0.8271118345646238,5.452176478962289
886,8,midLeft,lowB,2.0705344374353287,1,0,0,0,0.3319107358882044,0.0353132607329105,0.0537977191836484,0.5789782841952367,2.1832756760649774
887,8,midLeft,lowB,3.47155410035293,1,0,0,0,0.5323375151217431,0.0247192825130374,0.0376584034285539,0.4052847989366657,3.478783484543578
888,8,downRight,high,3.922791119031214,0,0,0,1,0.3726362605852201,0.0173034977591261,0.0263608823999877,0.583699359255666,3.7959702388315733
889,8,downRight,high,4.568819050328819,0,0,0,1,0.2608453824096541,0.0121124484313883,0.0184526176799914,0.7085895514789662,4.607856511345225
890,8,midLeft,lowB,3.085125639126006,1,0,0,0,0.4825917676867578,0.0084787139019718,0.0129168323759939,0.4960126860352764,3.246819254386866
891,8,midRight,lowC,1.919098044530352,0,1,0,0,0.3378142373807304,0.3059350997313802,0.0090417826631957,0.3472088802246934,1.9943155155912424
892,8,midLeft,lowB,3.5710229607168524,1,0,0,0,0.5364699661665113,0.2141545698119661,0.006329247864237,0.2430462161572854,3.4932934503565285
893,8,downRight,high,3.043655214069694,0,0,0,1,0.3755289763165579,0.1499081988683763,0.0044304735049659,0.4701323513100998,3.0865058995211716
894,8,downRight,high,4.044278050841342,0,0,0,1,0.2628702834215905,0.1049357392078634,0.0031013314534761,0.6290926459170698,4.145410600266559
895,8,downRight,high,4.746918215166587,0,0,0,1,0.1840091983951133,0.0734550174455044,0.0021709320174333,0.7403648521419489,4.913493032101068
896,8,downLeft,lowA,2.1785365187760104,0,0,1,0,0.1288064388765793,0.051418512211853,0.3015196524122033,0.5182553964993643,2.0880622975983907
897,8,downRight,high,4.29114675227421,0,0,0,1,0.0901645072136055,0.0359929585482971,0.2110637566885423,0.6627787775495549,4.42352018328845
898,8,downRight,high,4.988173504245353,0,0,0,1,0.0631151550495238,0.025195070983808,0.1477446296819796,0.7639451442846885,4.891665175141414
899,8,midRight,lowC,2.180817043918532,0,1,0,0,0.0441806085346667,0.3176365496886656,0.1034212407773857,0.5347616009992819,2.2271422083669097
900,9,midRight,high,3.406263967316264,0,1,0,0,0.0309264259742667,0.5223455847820659,0.07239486854417,0.3743331206994973,3.516128332469364
901,9,midRight,high,4.440791508674036,0,1,0,0,0.0216484981819867,0.6656419093474462,0.050676407980919,0.2620331844896482,4.340840345303697
902,9,downRight,lowA,3.128192108339162,0,0,0,1,0.0151539487273906,0.4659493365432123,0.0354734855866433,0.4834232291427537,3.1006848759671226
903,9,midRight,high,3.9346997312282994,0,1,0,0,0.0106077641091734,0.6261645355802486,0.0248314399106503,0.3383962603999276,4.049385288697321
904,9,midRight,high,4.876736995042147,0,1,0,0,0.0074254348764214,0.738315174906174,0.0173820079374552,0.2368773822799493,4.717487708533
905,9,downRight,lowA,3.01624244092754,0,0,0,1,0.005197804413495,0.5168206224343218,0.0121674055562186,0.4658141675959645,3.1750011643415172
906,9,midRight,high,4.317482362752463,0,1,0,0,0.0036384630894465,0.6617744357040253,0.008517183889353,0.3260699173171751,4.326163133107917
907,9,downRight,lowA,3.533264175448991,0,0,0,1,0.0025469241626125,0.4632421049928177,0.0059620287225471,0.5282489421220227,3.5593494131258474
908,9,midRight,high,4.10724193858956,0,1,0,0,0.0017828469138287,0.6242694734949724,0.004173420105783,0.3697742594854158,3.9783163036789766
909,9,midRight,high,4.773339255312086,0,1,0,0,0.0012479928396801,0.7369886314464806,0.0029213940740481,0.2588419816397911,4.832867273601501
910,9,midRight,high,5.378234336540197,0,1,0,0,0.0008735949877761,0.8158920420125364,0.0020449758518336,0.1811893871478537,5.392733139403175
911,9,midLeft,lowC,2.1743330434578896,1,0,0,0,0.3006115164914433,0.5711244294087755,0.0014314830962835,0.1268325710034976,1.8653478685863254
912,9,downLeft,lowB,2.142740670922114,0,0,1,0,0.2104280615440103,0.3997871005861428,0.3010020381673984,0.0887827997024483,1.9084226073393529
913,9,midRight,high,4.002603943567864,0,1,0,0,0.1472996430808072,0.5798509704103,0.2107014267171789,0.0621479597917138,3.740503393173428
914,9,downRight,lowA,2.1339977865171487,0,0,0,1,0.103109750156565,0.40589567928721,0.1474909987020252,0.3435035718541996,2.147501279168985
915,9,midLeft,lowC,2.345720614763827,1,0,0,0,0.3721768251095955,0.284126975501047,0.1032436990914176,0.2404525002979397,2.5009824857280356
916,9,midLeft,lowC,3.706196476805827,1,0,0,0,0.5605237775767169,0.1988888828507329,0.0722705893639923,0.1683167502085578,3.8076985926218443
917,9,downLeft,lowB,2.1555196137816632,0,0,1,0,0.3923666443037018,0.139222217995513,0.3505894125547947,0.1178217251459905,2.3669385292259246
918,9,midRight,high,2.625115434976788,0,1,0,0,0.2746566510125913,0.3974555525968591,0.2454125887883563,0.0824752076021933,2.597612036841178
919,9,midRight,high,3.693080456088162,0,1,0,0,0.1922596557088139,0.5782188868178014,0.1717888121518494,0.0577326453215353,3.9114523258533223
920,9,downRight,lowA,2.211753187422854,0,0,0,1,0.1345817589961697,0.404753220772461,0.1202521685062946,0.3404128517250747,2.128866025834505
921,9,downRight,lowA,3.4770078949441623,0,0,0,1,0.0942072312973188,0.2833272545407227,0.0841765179544062,0.5382889962075523,3.5412848817542257
922,9,midRight,high,3.3412739456771225,0,1,0,0,0.0659450619081231,0.4983290781785059,0.0589235625680843,0.3768022973452866,3.3542817584144182
923,9,midRight,high,4.265028279745732,0,1,0,0,0.0461615433356862,0.6488303547249541,0.041246493797659,0.2637616081417007,4.202746842967588
924,9,midRight,high,5.031558111319954,0,1,0,0,0.0323130803349803,0.7541812483074679,0.0288725456583613,0.1846331256991905,4.985992132443172
925,9,midLeft,lowC,2.140557188075755,1,0,0,0,0.3226191562344862,0.5279268738152275,0.0202107819608529,0.1292431879894333,2.2245881990695913
926,9,downLeft,lowB,2.146447414894484,0,0,1,0,0.2258334093641403,0.3695488116706592,0.314147547372597,0.0904702315926033,2.071170607548995
927,9,midRight,high,3.660367954022325,0,1,0,0,0.1580833865548982,0.5586841681694614,0.2199032831608179,0.0633291621148223,3.7949531600561226
928,9,midRight,high,4.482156590888346,0,1,0,0,0.1106583705884287,0.691078917718623,0.1539322982125725,0.0443304134803756,4.5072057915988575
929,9,downLeft,lowB,2.672103721796219,0,0,1,0,0.0774608594119001,0.4837552424030361,0.4077526087488007,0.0310312894362629,2.7897888193298828
930,9,midRight,high,4.072731602951308,0,1,0,0,0.0542226015883301,0.6386286696821253,0.2854268261241605,0.021721902605384,4.125006870904774
931,9,downRight,lowA,2.1757395394334944,0,0,0,1,0.037955821111831,0.4470400687774877,0.1997987782869124,0.3152053318237688,2.246579373550326
932,9,midRight,high,4.080394926925085,0,1,0,0,0.0265690747782817,0.6129280481442414,0.1398591448008386,0.2206437322766382,4.052477751620525
933,9,midLeft,lowC,2.159425580905354,1,0,0,0,0.3185983523447972,0.429049633700969,0.097901401360587,0.1544506125936467,2.1018573428506775
934,9,midRight,high,3.815029587063417,0,1,0,0,0.223018846641358,0.6003347435906783,0.0685309809524109,0.1081154288155527,3.8494732800919826
935,9,midLeft,lowC,3.069009337456171,1,0,0,0,0.4561131926489506,0.4202343205134748,0.0479716866666876,0.0756808001708869,2.9674048886843787
936,9,midRight,high,3.7680658787075294,0,1,0,0,0.3192792348542654,0.5941640243594324,0.0335801806666813,0.0529765601196208,3.8180129422624445
937,9,midRight,high,4.723762128628668,0,1,0,0,0.2234954643979858,0.7159148170516026,0.0235061264666769,0.0370835920837345,4.779826313103938
938,9,midRight,high,5.265010645385416,0,1,0,0,0.1564468250785901,0.8011403719361219,0.0164542885266738,0.0259585144586142,5.190748102342783
939,9,midLeft,lowC,2.720680497910237,1,0,0,0,0.409512777555013,0.5607982603552853,0.0115180019686717,0.0181709601210299,2.730532655268027
940,9,midRight,high,4.685606760936547,0,1,0,0,0.2866589442885091,0.6925587822486997,0.0080626013780701,0.0127196720847209,4.510795783466586
941,9,midRight,high,5.144197855586787,0,1,0,0,0.2006612610019564,0.7847911475740899,0.0056438209646491,0.0089037704593046,5.1098581942508385
942,9,downRight,lowA,2.2065784191280806,0,0,0,1,0.1404628827013695,0.5493538033018629,0.0039506746752543,0.3062326393215133,2.0024597156202972
943,9,downRight,lowA,3.2372122047177245,0,0,0,1,0.0983240178909586,0.384547662311304,0.002765472272678,0.5143628475250592,3.448258368294417
944,9,midRight,high,3.6739601081932425,0,1,0,0,0.068826812523671,0.5691833636179128,0.0019358305908746,0.3600539932675415,3.8198139009147125
945,9,midLeft,lowC,2.380650358250397,1,0,0,0,0.3481787687665697,0.3984283545325389,0.0013550814136122,0.252037795287279,2.493210817352129
946,9,midLeft,lowC,3.5131949564630385,1,0,0,0,0.5437251381365988,0.2788998481727772,0.0009485569895285,0.1764264567010953,3.727319281714821
947,9,midLeft,lowC,4.483148047775447,1,0,0,0,0.6806075966956192,0.195229893720944,0.00066398989267,0.1234985196907667,4.3048728764503945
948,9,midRight,high,2.972742007637589,0,1,0,0,0.4764253176869334,0.4366609256046608,0.000464792924869,0.0864489637835367,2.7063170192173893
949,9,midRight,high,4.027565406190781,0,1,0,0,0.3334977223808534,0.6056626479232626,0.0003253550474083,0.0605142746484756,3.920704963198436
950,9,downLeft,lowB,2.06494127517692,0,0,1,0,0.2334484056665973,0.4239638535462838,0.3002277485331858,0.0423599922539329,1.8533641922319763
951,9,midLeft,lowC,3.0238262186473346,1,0,0,0,0.4634138839666181,0.2967746974823987,0.2101594239732301,0.029651994577753,3.1332466238807077
952,9,midRight,high,3.339209598296905,0,1,0,0,0.3243897187766327,0.5077422882376791,0.147111596781261,0.0207563962044271,3.321919657405325
953,9,midRight,high,4.400325332169498,0,1,0,0,0.2270728031436429,0.6554196017663754,0.1029781177468827,0.014529477343099,4.263497262000793
954,9,downLeft,lowB,2.4102920512248494,0,0,1,0,0.15895096220055,0.4587937212364628,0.3720846824228179,0.0101706341401693,2.308155328558946
955,9,downLeft,lowB,3.530358845960103,0,0,1,0,0.111265673540385,0.3211556048655239,0.5604592776959726,0.0071194438981185,3.6575784203602364
956,9,midRight,high,3.472284076682332,0,1,0,0,0.0778859714782695,0.5248089234058668,0.3923214943871808,0.0049836107286829,3.278200082045675
957,9,midLeft,lowC,2.348027455278413,1,0,0,0,0.3545201800347887,0.3673662463841067,0.2746250460710265,0.003488527510078,2.463895241638294
958,9,midRight,high,3.650061239868273,0,1,0,0,0.2481641260243521,0.5571563724688747,0.1922375322497186,0.0024419692570546,3.555648981479362
959,9,midRight,high,4.44376036262094,0,1,0,0,0.1737148882170464,0.6900094607282123,0.134566272574803,0.0017093784799382,4.299949357965484
960,9,downLeft,lowB,2.6912772125525786,0,0,1,0,0.1216004217519325,0.4830066225097487,0.3941963908023621,0.0011965649359567,2.450422143500672
961,9,midRight,high,4.126158052744322,0,1,0,0,0.0851202952263527,0.6381046357568241,0.2759374735616535,0.0008375954551697,4.318648698336791
962,9,downLeft,lowB,3.154753579568604,0,0,1,0,0.0595842066584469,0.4466732450297769,0.4931562314931574,0.0005863168186188,3.1500649771258726
963,9,downLeft,lowB,4.28665515174362,0,0,1,0,0.0417089446609128,0.3126712715208438,0.6452093620452102,0.0004104217730331,4.181076863269618
964,9,midRight,high,3.440263654722614,0,1,0,0,0.0291962612626389,0.5188698900645907,0.4516465534316471,0.0002872952411232,3.490655611412892
