Trial,switch,t_pos,t_frequency,resp_speed,outcome_midLeft,outcome_midRight,outcome_downLeft,outcome_downRight,Pp_midLeft,Pp_midRight,Pp_downLeft,Pp_downRight
845,8,downLeft,lowC,6.233234319408287,0,0,1,0,0.31071664371020935,0.01546669155300004,0.673352663133096,0.00046400160369450597
846,8,midRight,high,6.449831883569944,0,1,0,0,0.11050288290068191,0.6498617917725497,0.23947030837026895,0.0001650169564994496
847,8,downLeft,lowC,6.601763281533184,0,0,1,0,0.039299108614053946,0.2311160439311537,0.729526161028462,5.8686426330262434e-05
848,8,midLeft,lowB,6.334396963741617,1,0,0,0,0.6583375231021982,0.08219382403863804,0.2594477816910822,2.0871168081619583e-05
849,8,downLeft,lowC,6.575888538483265,0,0,1,0,0.23413034253915266,0.02923130993063839,0.7366309249338041,7.422596404828116e-06
850,8,midRight,high,6.33076374741806,0,1,0,0,0.0832658254677538,0.6547570236294415,0.26197451113979886,2.6397630057652223e-06
851,8,downRight,lowA,6.260930175473115,0,0,0,1,0.029612555193127207,0.2328569781347245,0.09316829115354336,0.644362175518605
852,8,downRight,lowA,6.830420718499664,0,0,0,1,0.010531372506546541,0.0828129677257538,0.033134255843078164,0.8735214039246215
853,8,downLeft,lowC,6.246922693585923,0,0,1,0,0.0037453642939054947,0.029451501425818996,0.6561450624869039,0.3106580717933717
854,8,midRight,high,6.308229493575101,0,1,0,0,0.0013319967255305265,0.6548353322604731,0.23335061855738176,0.11048205245661463
855,8,midLeft,lowB,6.264909187467364,1,0,0,0,0.6448349463847195,0.23288482771941899,0.08298852539517435,0.03929170050068721
856,8,downRight,lowA,6.511710949555726,0,0,0,1,0.22932830285420874,0.0828228721176125,0.029513936538256638,0.6583348884899222
857,8,midRight,high,6.393628437465978,0,1,0,0,0.0815580340129623,0.6738162605280449,0.010496299890091695,0.2341294055689011
858,8,midRight,high,6.784057173335664,0,1,0,0,0.02900519835219912,0.8839964182910243,0.003732891111964378,0.0832654922448123
859,8,midRight,high,6.952646885087608,0,1,0,0,0.010315372870767135,0.9587446296645697,0.0013275607785307782,0.029612436686132393
860,8,downRight,lowA,6.070108142566925,0,0,0,1,0.003668546450567232,0.34096675439855284,0.0004721320734602945,0.6548925670774197
861,8,midRight,high,6.6807664610080275,0,1,0,0,0.0013046773227276052,0.7656222315716259,0.00016790846671186813,0.23290518263893462
862,8,downRight,lowA,6.498001017670602,0,0,0,1,0.00046399382953880256,0.27228494357844496,5.97147594462284e-05,0.72719134783257
863,8,midRight,high,6.413257448355431,0,1,0,0,0.00016501419170832971,0.7411963173114953,2.123688319922513e-05,0.25861743161359724
864,8,midLeft,lowB,6.351779869960291,1,0,0,0,0.6444199221596176,0.26359814163890466,7.552658876967413e-06,0.09197438354260085
865,8,midRight,high,6.530077164877526,0,1,0,0,0.22918070415206082,0.7381069538128289,2.6860182625064297e-06,0.032709656016847874
866,8,midRight,high,6.9703790177557465,0,1,0,0,0.08150554219306819,0.9068606809414601,9.552522130345365e-07,0.011632821613258699
867,8,midRight,high,7.239705681381318,0,1,0,0,0.028986530226289477,0.9668760477569586,3.3972471566737724e-07,0.004137082292036263
868,8,midRight,high,7.208468731400134,0,1,0,0,0.010308733761555808,0.9882198385892248,1.208192777367663e-07,0.0014713068299416197
869,8,midRight,high,7.294157010111016,0,1,0,0,0.0036661853259780117,0.9958105179645925,4.296801851510272e-08,0.0005232537414109247
870,8,midRight,high,6.93241611511993,0,1,0,0,0.0013038376152987368,0.9985100577901295,1.5281092965451332e-08,0.0001860893134788172
871,8,downLeft,lowC,6.476426283096396,0,0,1,0,0.0004636951970272799,0.3551088820785636,0.6443612421511032,6.618057330587201e-05
872,8,midLeft,lowB,6.2815480145516025,1,0,0,0,0.6445261447029654,0.12629048365338735,0.22915983526640332,2.3536377243889745e-05
873,8,downRight,lowA,6.274379062154207,0,0,0,1,0.22921848100600983,0.0449137914209589,0.08149812040838184,0.6443696071646494
874,8,midRight,high,6.4024640652554705,0,1,0,0,0.08151897710668735,0.6603343219518747,0.02898389075196227,0.2291628101894757
875,8,downRight,lowA,6.356126974857017,0,0,0,1,0.028991308202353815,0.23484048161257742,0.010307795062170364,0.7258604151228985
876,8,downLeft,lowC,6.284596085637585,0,0,1,0,0.010310432995054328,0.08351837844958582,0.6480270882046437,0.25814410035071617
877,8,downRight,lowA,6.5572475197024085,0,0,0,1,0.0036667896392779554,0.029702372823249494,0.23046355222327192,0.7361672853142007
878,8,midRight,high,6.39379769186812,0,1,0,0,0.0013040525325333642,0.6549245518539984,0.08196177269459426,0.26180962291887394
879,8,midRight,high,6.794683076739239,0,1,0,0,0.0004637716299268111,0.8772777943818751,0.029148783477624396,0.09310965051057363
880,8,midRight,high,7.0902681939834675,0,1,0,0,0.000164935168913119,0.9563552265665534,0.010366437307199279,0.03311340095733426
881,8,midRight,high,6.943319755351346,0,1,0,0,5.865733949420788e-05,0.9844782267523429,0.003686706943587726,0.011776408964575227
882,8,midRight,high,7.208579899580136,0,1,0,0,2.0860823675217313e-05,0.9944798557582372,0.0013111358980060312,0.004188147520081618
883,8,midRight,high,6.833015709548976,0,1,0,0,7.4189175329283116e-06,0.9980368227287132,0.0004662907492633951,0.0014894676044904572
884,8,midRight,high,7.0811833358658305,0,1,0,0,2.6384546563124976e-06,0.9993018180631333,0.00016583106539854516,0.0005297124168117428
885,8,downLeft,lowC,6.325741451980115,0,0,1,0,9.383367509504257e-07,0.35539046272287167,0.6444202126715666,0.00018838626881081337
886,8,midRight,high,6.729333861756063,0,1,0,0,3.3370892165141603e-07,0.7707518613620479,0.22918080746937108,6.699745965946045e-05
887,8,downLeft,lowC,6.641032322523055,0,0,1,0,1.186798281927619e-07,0.2741092387732126,0.7258668156532628,2.3826893696423064e-05
888,8,midRight,high,6.473263406066844,0,1,0,0,4.220714732516566e-08,0.7418451073984262,0.25814637662741935,8.473767007082029e-06
889,8,midLeft,lowB,6.19910167535941,1,0,0,0,0.6443612517270519,0.2638288765430513,0.09180685812987804,3.0136000187507186e-06
890,8,downLeft,lowC,6.3047851541109665,0,0,1,0,0.22915983867198186,0.09382777537223166,0.6770113142028027,1.0717529836994746e-06
891,8,midLeft,lowB,6.533592145108363,1,0,0,0,0.7258593583360917,0.03336879399501742,0.2407714665119851,3.811569056682242e-07
892,8,downLeft,lowC,6.602011420463205,0,0,1,0,0.2581437245163632,0.011867236628648067,0.7299889033008182,1.3555417054879228e-07
893,8,downRight,lowA,6.342346004987703,0,0,0,1,0.09180591493638193,0.004220449358204407,0.2596123507805419,0.6443612849248718
894,8,midRight,high,6.307985047632027,0,1,0,0,0.032649742050080095,0.6458621921068064,0.09232821536470004,0.22915985047841342
895,8,midLeft,lowB,6.352910931309771,1,0,0,0,0.6559727506007682,0.2296936312523999,0.03283549232846956,0.0814981258183623
896,8,midRight,high,6.62263460821894,0,1,0,0,0.2332893377712974,0.7260491956692416,0.011677573883499985,0.028983892675961034
897,8,midRight,high,6.974657517040515,0,1,0,0,0.08296673157219828,0.9025724747473038,0.004152997934079,0.010307795746418904
898,8,midRight,high,6.878938270621928,0,1,0,0,0.029506185810006212,0.9653509954093644,0.0014769670491945608,0.003665851731434782
899,8,midRight,high,6.894186059584551,0,1,0,0,0.010493543430682168,0.987677470858384,0.0005252667347859538,0.0013037189761479443
900,9,midRight,high,7.223226741767948,0,1,0,0,0.003731910808148933,0.9956176309755514,0.0001868052119532103,0.0004636530043464151
901,9,downLeft,lowB,6.390772054904951,0,0,1,0,0.0013272121444942112,0.3540802229833392,0.6444276718911082,0.0001648929810584132
902,9,midLeft,lowC,6.23214714660871,1,0,0,0,0.6448332448022369,0.12592465260492147,0.22918346025698388,5.8642335857734716e-05
903,9,midRight,high,6.387533797921619,0,1,0,0,0.22932769770551897,0.6891449244358661,0.08150652237081449,2.0855487800497243e-05
904,9,downLeft,lowB,6.254594114120782,0,0,1,0,0.08155781879863067,0.24508664864943508,0.6733481155320452,7.41701988904183e-06
905,9,midRight,high,6.525394854710401,0,1,0,0,0.02900512181364038,0.7315235493395237,0.23946869106705532,2.6377797805875566e-06
906,9,midLeft,lowC,6.391063577794216,1,0,0,0,0.6546765823672429,0.26015813039982494,0.08516434913619308,9.380967389822376e-07
907,9,midRight,high,6.502665414475759,0,1,0,0,0.2328283701037192,0.7368835524700814,0.030287743802635304,3.336235640918764e-07
908,9,downRight,lowA,6.146125226125576,0,0,0,1,0.0828027936009871,0.2620643552843719,0.010771495748615068,0.6443613553660259
909,9,midLeft,lowC,6.396543919841285,1,0,0,0,0.6738091198292236,0.09320024321400758,0.0038307614267503566,0.22915987553001838
910,9,downRight,lowA,6.498397961206945,0,0,0,1,0.2396326420651722,0.033145619234346016,0.001362367256243425,0.7258593714442383
911,9,downRight,lowA,6.743240718435981,0,0,0,1,0.08522265646640248,0.01178786703276681,0.000484510606148273,0.9025049658946824
912,9,midLeft,lowC,6.480091265670272,1,0,0,0,0.6746697168659955,0.00419222245328289,0.0001723107527682845,0.32096574992795324
913,9,midRight,high,6.325779061524798,0,1,0,0,0.23993870373101517,0.6458521535252488,6.128038301495228e-05,0.11414786236072103
914,9,midRight,high,6.878818634015804,0,1,0,0,0.08533150385873134,0.8740512978602238,2.1793679628973507e-05,0.04059540460141582
915,9,downRight,lowA,6.199575287012361,0,0,0,1,0.0303471905014358,0.3108465226173007,7.750677270643765e-06,0.6587985362039929
916,9,downLeft,lowB,6.428984117964839,0,0,1,0,0.010792637299057762,0.11054907287457649,0.6443639931578333,0.2342942966685324
917,9,downLeft,lowB,6.849825455550299,0,0,1,0,0.0038382801816036908,0.03931553555924591,0.8735220503475888,0.08332413391156163
918,9,midRight,high,6.365434674205462,0,1,0,0,0.0013650412169208962,0.6583433651606708,0.3106583016864364,0.029633291935972
919,9,midLeft,lowC,6.391965966502188,1,0,0,0,0.6448466982867709,0.2341324202016029,0.11048213421549982,0.010538747296126388
920,9,midRight,high,6.4702362439337175,0,1,0,0,0.22933248228612052,0.7276278010816124,0.039291729577316026,0.0037479870549511473
921,9,midRight,high,6.85034308096648,0,1,0,0,0.08155952038095865,0.903133888023872,0.013973662114144261,0.0013329294810251902
922,9,midRight,high,7.072314343549244,0,1,0,0,0.029005726962275123,0.965550655732734,0.004969575912815006,0.0004740413921758439
923,9,midRight,high,7.075492475729734,0,1,0,0,0.010315560865000822,0.9877484778088639,0.0017673738316767301,0.00016858749445858003
924,9,midRight,high,7.0101834413588415,0,1,0,0,0.0036686133086040046,0.9956428837996046,0.0006285466437570373,5.9956248034304175e-05
925,9,downRight,lowA,6.222986496645382,0,0,0,1,0.0013047011000371185,0.3540892038664549,0.0002235355510517133,0.6443825594824563
926,9,midRight,high,6.584264800842883,0,1,0,0,0.00046400228567175213,0.7702890832716401,7.949790692591486e-05,0.22916741653576217
927,9,midRight,high,6.744147069886345,0,1,0,0,0.00016501719903699402,0.9183058936620195,2.8272537302754843e-05,0.08150081660164074
928,9,midRight,high,6.957688933674675,0,1,0,0,5.868651258601477e-05,0.9709464090544143,1.0054810201236822e-05,0.028984849622798438
929,9,downRight,lowA,6.447868308324054,0,0,0,1,2.0871198757508672e-05,0.34530618013061454,3.5758802650176384e-06,0.6546693727903629
930,9,downRight,lowA,6.901350315184975,0,0,0,1,7.4226073143633745e-06,0.12280426285578253,1.2717216351005532e-06,0.8771870428152679
931,9,midRight,high,6.46000171699272,0,1,0,0,2.6397668856188496e-06,0.6880351928845199,4.5227350954796227e-07,0.31196171507508486
932,9,midRight,high,6.750857507021298,0,1,0,0,9.38803430558081e-07,0.889053221809492,1.60845991601501e-07,0.11094567854108586
933,9,midRight,high,6.811948342735116,0,1,0,0,3.3387489100993217e-07,0.960543025014045,5.720306953225732e-08,0.0394565839079945
934,9,midRight,high,7.122190598420403,0,1,0,0,1.1873885333016753e-07,0.9859675702130891,2.034362890446895e-08,0.014032290704428674
935,9,midLeft,lowC,6.206562606907097,1,0,0,0,0.6443612789446932,0.350648287308167,7.234983024282699e-09,0.004990426512156806
936,9,downLeft,lowB,6.210501333959596,0,0,1,0,0.2291598483516301,0.1247041232457349,0.6443612392895947,0.0017747891130403663
937,9,downLeft,lowB,6.943869447925538,0,0,1,0,0.08149812506199572,0.044349620167459566,0.8735210709652941,0.0006311838052505995
938,9,midRight,high,6.169011369933415,0,1,0,0,0.028983892406967755,0.6601336807850001,0.31065795338012825,0.0002244734279038625
939,9,midLeft,lowC,6.260057210570163,1,0,0,0,0.6546690323673087,0.2347691258361264,0.11048201034427516,7.983145228972538e-05
940,9,midLeft,lowC,6.743161020486891,1,0,0,0,0.877186921747634,0.08349300156949566,0.03929168552390688,2.8391158963439342e-05
941,9,downRight,lowA,6.282334353733121,0,0,0,1,0.31196167201874125,0.029693347820998237,0.013973646447044314,0.6443713337132162
942,9,downLeft,lowB,6.318124879895542,0,0,1,0,0.11094566322858107,0.010560105496805014,0.6493308070575412,0.22916342421707275
943,9,midRight,high,6.348231345817158,0,1,0,0,0.03945657846227424,0.6481168195755806,0.23092720518378573,0.0814993967783594
944,9,midRight,high,6.85859489349407,0,1,0,0,0.014032288767719454,0.8748567008936139,0.0821266656600641,0.028984344678602586
945,9,downLeft,lowB,6.441821347581049,0,0,1,0,0.004990425823387934,0.31113295515604034,0.6735686625244924,0.010307956496079348
946,9,midRight,high,6.580193158963563,0,1,0,0,0.0017747888680874563,0.7550121761049722,0.23954712612669515,0.0036659089002452202
947,9,downLeft,lowB,6.474713644516197,0,0,1,0,0.0006311837181358496,0.2685115965739155,0.7295534804003556,0.001303739307592987
948,9,midRight,high,6.557196376922971,0,1,0,0,0.0002244733969224806,0.7398543688493651,0.25945749751871605,0.0004636602349963858
949,9,midRight,high,6.846716197875968,0,1,0,0,7.983144127154504e-05,0.9074821294639968,0.09227314354217389,0.0001648955525578265
950,9,downRight,lowA,6.236868749734363,0,0,0,1,2.8391155044947312e-05,0.32273582222440367,0.03281590665361459,0.6444198799669368
951,9,downRight,lowA,7.0517271436585105,0,0,0,1,1.0096995268373626e-05,0.11477736868315294,0.011670608458316495,0.8735419258632622
952,9,midLeft,lowC,6.318840824136888,1,0,0,0,0.6443648275994643,0.04081928145140461,0.004150520758881,0.3106653701902501
953,9,downLeft,lowB,6.37846808486932,0,0,1,0,0.22916111039082426,0.014516918773496434,0.645837322786225,0.1104846480494544
954,9,midRight,high,6.274629527078896,0,1,0,0,0.08149857389205395,0.6495240157558467,0.22968478675798465,0.03929262359411474
955,9,midRight,high,6.787429672398341,0,1,0,0,0.028984052028334588,0.8753571544028609,0.08168481350763163,0.013973980061172911
956,9,midRight,high,6.92487229684282,0,1,0,0,0.01030785241829996,0.9556721725397039,0.029050286054893022,0.004969688987103064
957,9,downLeft,lowB,6.475086266071574,0,0,1,0,0.0036658718861524737,0.3398740695464242,0.6546926445221467,0.001767414045276694
958,9,midRight,high,6.457959825252231,0,1,0,0,0.0013037261439468187,0.7652336304821563,0.23283408242862486,0.0006285609452719955
959,9,downLeft,lowB,6.410565985897566,0,0,1,0,0.0004636555534935422,0.27214674196757543,0.7271660618417063,0.00022354063722480612
960,9,midLeft,lowC,6.413558098417755,1,0,0,0,0.6445261306041882,0.09678593074496755,0.25860843893507807,7.949971576622346e-05
961,9,midRight,high,6.271355021135558,0,1,0,0,0.22921847599193812,0.6787820654299317,0.09197118539753368,2.8273180596485173e-05
962,9,midRight,high,6.888934613241612,0,1,0,0,0.08151897532348909,0.8857624510050381,0.032708518632491385,1.0055038981423505e-05
963,9,midRight,high,6.926717405186796,0,1,0,0,0.028991307568179393,0.9593726993548997,0.011632417115292778,3.5759616281202934e-06
964,9,downRight,lowA,6.271752975860654,0,0,0,1,0.010310432769517323,0.34119012032647755,0.004136938436879911,0.6443625084671252
965,9,midLeft,lowC,6.234153887293351,1,0,0,0,0.6480280262756225,0.12134043243743853,0.0014712556694717232,0.22916028561746726
966,9,midRight,high,6.351372057345245,0,1,0,0,0.2304638858376747,0.6875145980448834,0.0005232355467646817,0.08149828057067726
967,9,midRight,high,6.786228845809091,0,1,0,0,0.08196189134080786,0.8888680781045519,0.000186082842757329,0.028983947711882938
968,9,downLeft,lowB,6.3187729546961044,0,0,1,0,0.029148825672817076,0.31611594401923615,0.6444274149886207,0.010307815319326105
969,9,midRight,high,6.658280785455524,0,1,0,0,0.01036645231344542,0.7567843201017344,0.22918336889250096,0.003665858692319293
970,9,downRight,lowA,6.2159349788412745,0,0,0,1,0.003686712280390545,0.26914183967328414,0.08150648987806278,0.6456649581682625
971,9,midRight,high,6.398215754932722,0,1,0,0,0.0013111377959799855,0.7400785077257925,0.028986867259808938,0.22962348721841863
972,9,midLeft,lowC,6.312195744295543,1,0,0,0,0.6448275281408107,0.26320060522025895,0.010308853623739855,0.08166301301519052
973,9,downRight,lowA,6.242766790483407,0,0,0,1,0.22932566463911924,0.09360433773598734,0.0036662279536169105,0.6734037696712765
974,9,downRight,lowA,6.754693321789931,0,0,0,1,0.0815570957614106,0.03328933091039251,0.0013038527753395164,0.8838497205528574
975,9,downRight,lowA,6.98598116315358,0,0,0,1,0.029004864673577622,0.011838976475505376,0.00046370058852543406,0.9586924582623916
976,9,midRight,high,6.265800440498231,0,1,0,0,0.010315254201714853,0.6485716356688448,0.00016490990383699134,0.34094820022560346
977,9,midLeft,lowC,6.41778351604192,1,0,0,0,0.6480297409638065,0.23065721440998954,5.8648354253779575e-05,0.12125439627195025
978,9,midRight,high,6.567772453024122,0,1,0,0,0.23046449564725985,0.7263918831917275,2.0857628175423584e-05,0.043122763532837255
979,9,midRight,high,6.71401378435351,0,1,0,0,0.08196210821273456,0.9026943477139934,7.417781089333597e-06,0.015336126292182718
980,9,midLeft,lowC,6.422737826857616,1,0,0,0,0.6735101395174351,0.32103310144396136,2.638050492917932e-06,0.005454120988110598
981,9,midRight,high,6.590647364144108,0,1,0,0,0.23952631307684163,0.7585330518871336,9.381930147806178e-07,0.0019396968430099386
982,9,downLeft,lowB,6.383275486821101,0,0,1,0,0.08518484175649141,0.269763756482758,0.6443615703743577,0.0006898313863928586
983,9,midRight,high,6.4885354831165944,0,1,0,0,0.030295031772774636,0.740299685450779,0.22915995199531558,0.00024533078113086104
984,9,midLeft,lowC,6.375108107867932,1,0,0,0,0.6551353243498564,0.26327926459283896,0.08149816192170783,8.724913559674113e-05
985,9,midRight,high,6.358534622195248,0,1,0,0,0.2329915165350821,0.7379935487745265,0.028983905515710187,3.102917468117468e-05
986,9,midRight,high,6.820601715394576,0,1,0,0,0.0828608147960711,0.9068203497138881,0.010307800312731413,1.1035177309318973e-05
987,9,midRight,high,6.989794448989798,0,1,0,0,0.029468517698733376,0.9668617044090632,0.003665853355392515,3.924536810899743e-06
988,9,midRight,high,6.917820498468559,0,1,0,0,0.010480147190173872,0.9882147375387179,0.0013037195536902643,1.395717417888743e-06
989,9,midLeft,lowC,6.313650566322169,1,0,0,0,0.6480883833022961,0.35144746711674457,0.0004636532097428515,4.963712163911168e-07
990,9,midRight,high,6.608140994738041,0,1,0,0,0.23048535113599639,0.7693495792810527,0.0001648930541053478,1.7652884552683644e-07
991,9,midRight,high,6.98817232096992,0,1,0,0,0.0819695252329565,0.9179717696247072,5.8642361836056206e-05,6.278050030701855e-08
992,9,downLeft,lowB,6.336125601367692,0,0,1,0,0.02915154058077985,0.32646634487844706,0.6443820922135937,2.232717948750407e-08
993,9,midRight,high,6.501265362775396,0,1,0,0,0.01036741783995573,0.7604653238627921,0.22916725035684177,7.940410500543466e-09
994,9,downLeft,lowB,6.570590729941498,0,0,1,0,0.0036870556590445887,0.27045094729850844,0.7258619942185291,2.8239177703761654e-09
995,9,midRight,high,6.482899577641685,0,1,0,0,0.0013112599147398476,0.7405440771426322,0.2581446619383334,1.0042946234707251e-09
996,9,midRight,high,6.6075138740956385,0,1,0,0,0.000466334854421236,0.9077274164684406,0.09180624831997208,3.5716609786334255e-10
997,9,midRight,high,7.046558282830242,0,1,0,0,0.0001658467509023341,0.9671842925078677,0.03264986061420779,1.2702210933089333e-10
998,9,midRight,high,7.2718549881538035,0,1,0,0,5.8981533385483794e-05,0.9883294623712268,0.011611556050213745,4.517398587209354e-11
999,9,downRight,lowA,6.449008892938475,0,0,0,1,2.0976119589774726e-05,0.351488267714296,0.004129519433494429,0.6443612367326198
1000,10,downRight,high,6.535558521075227,0,0,0,1,7.459921229393143e-06,0.12500285283855292,0.0014686171842829142,0.8735210700559348
1001,10,downRight,high,6.894592245298421,0,0,0,1,2.6530371602133e-06,0.044455859990405536,0.000522297199155192,0.955019189773279
1002,10,midLeft,lowB,6.334468409610527,1,0,0,0,0.6443621802394088,0.015810227067689843,0.00018574912997396006,0.33964184356292737
1003,10,downRight,high,6.506904068550143,0,0,0,1,0.22916016888696816,0.005622729601583675,6.605959086491518e-05,0.7651510419205833
1004,10,downLeft,lowA,6.3293745485584205,0,0,1,0,0.08149823905678694,0.0019996606017844403,0.6443847300677524,0.2721173702736762
1005,10,downRight,high,6.592994257118735,0,0,0,1,0.028983932947934325,0.0007111568234052493,0.2291681884800325,0.741136721748628
1006,10,downRight,high,6.984228755330104,0,0,0,1,0.01030781006869368,0.00025291493317642673,0.08150109113494636,0.9079381838631836
1007,10,downRight,high,6.8701472775836185,0,0,0,1,0.003665856824990871,8.994635405077972e-05,0.028984947257483733,0.9672592495634746
1008,10,downRight,high,7.034230835076441,0,0,0,1,0.0013037207876139324,3.1988410116474255e-05,0.01030817079648742,0.9883561200057822
1009,10,downRight,high,7.094598063425333,0,0,0,1,0.00046365364857393876,1.1376318613226569e-05,0.0036659851137773184,0.9958589849190356
1010,10,downRight,high,7.13229740259283,0,0,0,1,0.00016489321017069296,4.045859882326342e-06,0.0013037664120792878,0.9985272945178677
1011,10,midRight,lowC,6.294224897961589,0,1,0,0,5.864241733894255e-05,0.6443626755811592,0.0004636698744023733,0.3551150121270995
1012,10,downLeft,lowA,6.355150903138897,0,0,1,0,2.085551677837323e-05,0.22916034504969568,0.6445261356972585,0.12629266373626752
1013,10,downRight,high,6.290929916044976,0,0,0,1,7.41703019469781e-06,0.08149830170708147,0.22921847780323135,0.6892758034594924
1014,10,downRight,high,6.823228174132211,0,0,0,1,2.6377834456783044e-06,0.028983955228807597,0.08151897596765517,0.8894944310200915
1015,10,downLeft,lowA,6.423579823301103,0,0,1,0,9.380980424305785e-07,0.010307817992635897,0.673352544513824,0.31633869939549764
1016,10,downRight,high,6.453246066059656,0,0,0,1,3.336240276486324e-07,0.0036658596430518813,0.23947026618465772,0.7568635405482627
1017,10,downRight,high,6.906964162911796,0,0,0,1,1.1864963659460175e-07,0.0013037217898256652,0.08516490930906925,0.9135312502514685
1018,10,downRight,high,6.878092695475016,0,0,0,1,4.219641002253443e-08,0.00046365400499928005,0.030287943021824207,0.9692483607767665
1019,10,downRight,high,6.9345899442315275,0,0,0,1,1.5006679075415344e-08,0.00016489333692936055,0.010771566598681032,0.9890635250577106
1020,10,downRight,high,7.157342302748477,0,0,0,1,5.336956787372277e-09,5.864246241923833e-05,0.003830786623780195,0.9961105655768437
1021,10,downRight,high,6.979290800870469,0,0,0,1,1.8980287115582686e-09,2.0855532810673866e-05,0.0013623762172839554,0.9986167663518767
1022,10,downRight,high,7.081781497393925,0,0,0,1,6.750125836550547e-10,7.417035896405381e-06,0.00048451379304164494,0.9995080684960493
1023,10,downRight,high,7.030034873307137,0,0,0,1,2.4006064045184715e-10,2.6377854734265333e-06,0.000172311886151102,0.9998250500883148
1024,10,downRight,high,6.968033091429942,0,0,0,1,8.537486928332686e-11,9.380987635764508e-07,6.128078608981584e-05,0.9999377810297717
1025,10,midRight,lowC,6.150595307526289,0,1,0,0,3.036261292740821e-11,0.6443615703408383,2.1793822978019493e-05,0.35561663580582104
1026,10,downRight,high,6.63335647733119,0,0,0,1,1.0798122111557418e-11,0.22915995198339478,7.750728251121196e-06,0.7708322972775559
1027,10,downLeft,lowA,6.345971465559237,0,0,1,0,3.8402307935379105e-12,0.08149816191746834,0.6443639931759639,0.2741378449027274
1028,10,downLeft,lowA,6.883226355271618,0,0,1,0,1.365734930136828e-12,0.028983905514202456,0.8735220503540367,0.09749404413039506
1029,10,downRight,high,6.488844162981801,0,0,0,1,4.857082815268648e-13,0.010307800312195206,0.31065830168872943,0.6790338979985896
1030,10,midRight,lowC,6.526672246718216,0,1,0,0,1.7273669255874192e-13,0.6480270900717561,0.11048213421631534,0.24149077571175587
1031,10,downRight,high,6.406071399434828,0,0,0,1,6.143186371526376e-14,0.23046355288728948,0.03929172957760606,0.730244717535043
1032,10,downRight,high,6.77178014605174,0,0,0,1,2.1847552037893592e-14,0.08196177293074464,0.013973662114247408,0.9040645649549861
1033,10,downLeft,lowA,6.36173138940219,0,0,1,0,7.769836387527203e-15,0.029148783561608625,0.649330812629406,0.32152040380897773
1034,10,downRight,high,6.594168538920101,0,0,0,1,2.7632550037748903e-15,0.010366437337067325,0.2309272071653568,0.7587063554975731
1035,10,downRight,high,7.031947362790063,0,0,0,1,9.827205921792955e-16,0.0036867069542099607,0.08212666636478758,0.9141866266810015
1036,10,midLeft,lowB,6.209266770292024,1,0,0,0,0.6443612367165545,0.0013111359017837095,0.029207426058565217,0.3251202013230965
1037,10,downRight,high,6.540319568674562,0,0,0,1,0.22915983333366713,0.0004662907506068839,0.010387292882160823,0.7599865830335651
1038,10,downRight,high,6.784979552561162,0,0,0,1,0.08149811972102594,0.00016583106587634184,0.0036941239944746143,0.9146419252186231
1039,10,midLeft,lowB,6.416667987353733,1,0,0,0,0.673345127224066,5.897595518223784e-05,0.0013137736888106546,0.32528212313194105
1040,10,midRight,lowC,6.2767275148703785,0,1,0,0,0.23946762830890134,0.6443822108523187,0.00046722884992295177,0.11568293198885704
1041,10,downRight,high,6.237292300796988,0,0,0,1,0.08516397117819755,0.22916729254937124,0.00016616469035694528,0.6855025715820743
1042,10,downRight,high,6.727864878980969,0,0,0,1,0.030287609386121198,0.081500772507274,5.9094604979920734e-05,0.8881525235016249
1043,10,downLeft,lowA,6.390345894070234,0,0,1,0,0.010771447944892227,0.028984833941132382,0.6443822530487859,0.3158614650651894
1044,10,midRight,lowC,6.45899099067014,0,1,0,0,0.003830744425893485,0.6546693672133546,0.22916730755607062,0.11233258080468128
1045,10,midRight,lowC,6.816799281815265,0,1,0,0,0.0013623612100797126,0.8771870408318676,0.08150077784423801,0.039949820113814594
1046,10,downRight,high,6.51236520745399,0,0,0,1,0.00048450845589808765,0.3119617143697109,0.028984835839163663,0.6585689413352274
1047,10,downLeft,lowA,6.286507312276989,0,0,1,0,0.00017230998805596782,0.11094567829022753,0.654669367888368,0.23421264383334844
1048,10,midLeft,lowB,6.2546709721039555,1,0,0,0,0.6444225168276078,0.03945658381877956,0.23282580435537442,0.0832950949982382
1049,10,midLeft,lowB,6.853417062308598,1,0,0,0,0.8735428636331302,0.01403229067270038,0.08280188112141887,0.029622964572750564
1050,10,midLeft,lowB,6.7999299866644325,1,0,0,0,0.9550269404141204,0.004990426500872995,0.029447558599564307,0.010535074485442338
1051,10,midRight,lowC,6.36037407050218,0,1,0,0,0.33964459999125085,0.6461360258255816,0.010472693322065848,0.0037466808611016974
1052,10,midLeft,lowB,6.703651895789637,1,0,0,0,0.7651520222133433,0.22979101713749045,0.0037244957013063,0.0013324649478599635
1053,10,downRight,high,6.120651031772186,0,0,0,1,0.27211771890378106,0.0817225931484222,0.0013245750450670826,0.6448351129027297
1054,10,downRight,high,6.810665611279561,0,0,0,1,0.09677560901845303,0.02906372195962107,0.00047107023090377177,0.8736895987910221
1055,10,midLeft,lowB,6.379493398080299,1,0,0,0,0.6787783946238791,0.010336186134133563,0.00016753083433826465,0.310717888407649
1056,10,midLeft,lowB,6.804754312128214,1,0,0,0,0.8857611455241133,0.0036759484538107607,5.9580458735904266e-05,0.11050332556334003
